strategy,scenario_id,npv_mEUR,total_revenue_mEUR,total_gross_profit_mEUR,total_ebit_mEUR,total_free_cash_flow_mEUR,total_capex_mEUR,total_demand_units,total_delivered_units,total_lost_units,lost_sales_pct_2025_2030,lost_sales_pct_2030_2035,gross_margin_2030,gross_margin_2035,average_utilization,max_ending_backlog_units
A1_Backlog_cautious,141,22033.229251777608,132400.0,79440.0,52784.0,39065.03999999999,5000.0,668.0,662.0,6.0,0.0,0.013363028953229399,0.6,0.6,0.6825925925925926,66.0
A1_Backlog_cautious,142,22060.17206127484,139400.0,83640.0,55654.0,41389.74,5000.0,724.0,697.0,27.0,0.0,0.0536779324055666,0.6,0.6,0.7092592592592593,93.0
A1_Backlog_cautious,143,20247.69910064618,115400.0,69240.0,45814.0,33387.420000000006,5000.0,577.0,577.0,0.0,0.0,0.0,0.6,0.6,0.6074074074074074,29.0
A1_Backlog_cautious,144,21121.2398894032,128600.0,77160.0,51226.0,37803.06,5000.0,643.0,643.0,0.0,0.0,0.0,0.6,0.6,0.6618518518518518,71.0
A1_Backlog_cautious,145,24743.773181450142,155800.0,93480.0,61878.0,46931.18000000001,5000.0,799.0,779.0,20.0,0.0,0.012939001848428836,0.6,0.6,0.7322222222222223,103.0
A1_Backlog_cautious,146,22135.980957562395,139000.0,83400.0,55490.0,41256.9,5000.0,746.0,695.0,51.0,0.0,0.09714285714285714,0.6,0.6,0.7077777777777778,99.0
A1_Backlog_cautious,147,24362.382645847847,123400.0,74040.0,50594.0,40981.14,0.0,617.0,617.0,0.0,0.0,0.0,0.6,0.6,0.6855555555555556,37.0
A1_Backlog_cautious,148,19877.993997379734,128600.0,77160.0,51226.0,37803.06,5000.0,643.0,643.0,0.0,0.0,0.0,0.6,0.6,0.652962962962963,76.0
A1_Backlog_cautious,149,23684.45607210152,146200.0,87720.0,58192.0,43695.520000000004,5000.0,753.0,731.0,22.0,0.0,0.04330708661417323,0.6,0.6,0.7174074074074075,100.0
A1_Backlog_cautious,150,23441.752282201567,147400.0,88440.0,58684.0,44094.04000000001,5000.0,796.0,737.0,59.0,0.0,0.1063063063063063,0.6,0.6,0.7203703703703703,105.0
A1_Backlog_cautious,151,24325.637651450328,146200.0,87720.0,57942.0,43743.020000000004,5000.0,731.0,731.0,0.0,0.0,0.0,0.6,0.6,0.6940740740740741,67.0
A1_Backlog_cautious,152,21767.485384190906,133000.0,79800.0,53030.0,39264.299999999996,5000.0,694.0,665.0,29.0,0.0,0.060542797494780795,0.6,0.6,0.6833333333333333,89.0
A1_Backlog_cautious,153,21464.947799286736,130400.0,78240.0,51964.0,38400.84,5000.0,682.0,652.0,30.0,0.0,0.06342494714587738,0.6,0.6,0.6714814814814816,84.0
A1_Backlog_cautious,154,24504.70253562857,128800.0,77280.0,52808.0,42774.47999999999,0.0,685.0,644.0,41.0,0.0,0.05701754385964912,0.6,0.6,0.7155555555555555,76.0
A1_Backlog_cautious,155,22986.006678074787,144800.0,86880.0,57618.0,43230.58,5000.0,768.0,724.0,44.0,0.0,0.08193668528864059,0.6,0.6,0.7077777777777778,98.0
A1_Backlog_cautious,156,20611.12006610973,132200.0,79320.0,52702.0,38998.62,5000.0,693.0,661.0,32.0,0.0,0.06477732793522267,0.6,0.6,0.6718518518518518,87.0
A1_Backlog_cautious,157,22597.774885560313,129800.0,77880.0,51718.0,38201.58,5000.0,649.0,649.0,0.0,0.0,0.0,0.6,0.6,0.677037037037037,44.0
A1_Backlog_cautious,158,24589.615670552063,123200.0,73920.0,50512.0,40914.72,0.0,616.0,616.0,0.0,0.0,0.0,0.6,0.6,0.6844444444444444,40.0
A1_Backlog_cautious,159,22964.06720598125,140800.0,84480.0,56228.0,41854.67999999999,5000.0,731.0,704.0,27.0,0.0,0.05454545454545454,0.6,0.6,0.7200000000000001,87.0
A1_Backlog_cautious,160,22839.651498141076,122600.0,73560.0,50266.0,40715.45999999999,0.0,703.0,613.0,90.0,0.0,0.10912698412698413,0.6,0.6,0.6811111111111111,113.0
A1_Backlog_cautious,161,21718.066966771108,137800.0,82680.0,54998.0,40858.380000000005,5000.0,736.0,689.0,47.0,0.0,0.08986615678776291,0.6,0.6,0.7003703703703704,107.0
A1_Backlog_cautious,162,21892.293897750627,128400.0,77040.0,51144.0,37736.63999999999,5000.0,642.0,642.0,0.0,0.0,0.0,0.6,0.6,0.6670370370370371,56.0
A1_Backlog_cautious,163,22265.921290322367,140800.0,84480.0,56228.0,41854.68,5000.0,817.0,704.0,113.0,0.0,0.1793570219966159,0.6,0.6,0.7155555555555556,111.0
A1_Backlog_cautious,164,22717.242179845976,142000.0,85200.0,56720.0,42253.2,5000.0,766.0,710.0,56.0,0.0,0.10666666666666667,0.6,0.6,0.722962962962963,102.0
A1_Backlog_cautious,165,23667.412726963372,142600.0,85560.0,56716.0,42499.96,5000.0,713.0,713.0,0.0,0.0,0.0,0.6,0.6,0.704074074074074,77.0
A1_Backlog_cautious,166,22821.421552584656,122800.0,73680.0,50348.0,40781.88,0.0,666.0,614.0,52.0,0.0,0.07725321888412018,0.6,0.6,0.6822222222222223,92.0
A1_Backlog_cautious,167,22525.01291208592,141600.0,84960.0,56556.0,42120.36,5000.0,756.0,708.0,48.0,0.0,0.08,0.6,0.6,0.7200000000000001,96.0
A1_Backlog_cautious,168,25707.926763781656,153800.0,92280.0,60808.0,46314.48000000001,5000.0,769.0,769.0,0.0,0.0,0.0,0.6,0.6,0.7029629629629629,63.0
A1_Backlog_cautious,169,21732.251545684157,136800.0,82080.0,54588.0,40526.27999999999,5000.0,709.0,684.0,25.0,0.0,0.05040322580645161,0.6,0.6,0.6966666666666668,86.0
A1_Backlog_cautious,170,22384.733071333485,137800.0,82680.0,54998.0,40858.38,5000.0,709.0,689.0,20.0,0.0,0.041666666666666664,0.6,0.6,0.7051851851851851,83.0
A1_Backlog_cautious,171,21920.383855478314,138000.0,82800.0,55080.0,40924.799999999996,5000.0,697.0,690.0,7.0,0.0,0.014799154334038054,0.6,0.6,0.7025925925925927,83.0
A1_Backlog_cautious,172,21699.785429892156,137400.0,82440.0,54834.0,40725.54,5000.0,714.0,687.0,27.0,0.0,0.05389221556886228,0.6,0.6,0.698888888888889,93.0
A1_Backlog_cautious,173,22772.551112385634,137000.0,82200.0,54670.0,40592.69999999999,5000.0,724.0,685.0,39.0,0.0,0.08008213552361396,0.6,0.6,0.7048148148148148,89.0
A1_Backlog_cautious,174,22487.157020480998,138600.0,83160.0,55326.0,41124.06,5000.0,746.0,693.0,53.0,0.0,0.10392156862745099,0.6,0.6,0.708888888888889,98.0
A1_Backlog_cautious,175,23020.007373526027,143400.0,86040.0,57294.0,42718.14,5000.0,771.0,717.0,54.0,0.0,0.08082706766917293,0.6,0.6,0.73,101.0
A1_Backlog_cautious,176,23827.481341033166,126400.0,75840.0,51824.0,41977.439999999995,0.0,722.0,632.0,90.0,0.0,0.11372549019607843,0.6,0.6,0.7022222222222222,92.0
A1_Backlog_cautious,177,23266.97605537625,137600.0,82560.0,54666.0,40839.46,5000.0,688.0,688.0,0.0,0.0,0.0,0.6,0.6,0.682962962962963,56.0
A1_Backlog_cautious,178,20804.728811650726,132600.0,79560.0,52866.0,39131.45999999999,5000.0,673.0,663.0,10.0,0.0,0.021052631578947368,0.6,0.6,0.6751851851851852,91.0
A1_Backlog_cautious,179,21190.220972011834,136600.0,81960.0,54506.0,40459.86,5000.0,749.0,683.0,66.0,0.0,0.11172161172161173,0.6,0.6,0.6922222222222222,110.0
A1_Backlog_cautious,180,22832.284759528462,139400.0,83640.0,55654.0,41389.74,5000.0,736.0,697.0,39.0,0.0,0.07862903225806452,0.6,0.6,0.7140740740740742,91.0
A1_Backlog_cautious,181,21777.579074705412,139000.0,83400.0,55490.0,41256.9,5000.0,799.0,695.0,104.0,0.0,0.17636986301369864,0.6,0.6,0.7055555555555555,120.0
A1_Backlog_cautious,182,22730.01510458325,122200.0,73320.0,50102.0,40582.619999999995,0.0,641.0,611.0,30.0,0.0,0.024830699774266364,0.6,0.6,0.6788888888888889,79.0
A1_Backlog_cautious,183,23144.98164602639,124000.0,74400.0,50840.0,41180.399999999994,0.0,625.0,620.0,5.0,0.0,0.0,0.6,0.6,0.6888888888888889,65.0
A1_Backlog_cautious,184,24206.17035716467,152600.0,91560.0,60566.0,45868.45999999999,5000.0,830.0,763.0,67.0,0.0,0.11492281303602059,0.6,0.6,0.7170370370370371,109.0
A1_Backlog_cautious,185,24743.773181450142,148600.0,89160.0,58926.0,44540.06,5000.0,753.0,743.0,10.0,0.0,0.020202020202020204,0.6,0.6,0.7055555555555556,86.0
A1_Backlog_cautious,186,24832.40139961133,130400.0,78240.0,53464.0,43305.83999999999,0.0,674.0,652.0,22.0,0.0,0.0,0.6,0.6,0.7244444444444444,82.0
A1_Backlog_cautious,187,20902.52347929526,135400.0,81240.0,54014.0,40061.34,5000.0,733.0,677.0,56.0,0.0,0.10074626865671642,0.6,0.6,0.6855555555555556,102.0
A1_Backlog_cautious,188,20480.659661346785,133600.0,80160.0,53276.0,39463.560000000005,5000.0,703.0,668.0,35.0,0.0,0.047619047619047616,0.6,0.6,0.6755555555555556,112.0
A1_Backlog_cautious,189,22542.465953020655,139000.0,83400.0,55490.0,41256.899999999994,5000.0,695.0,695.0,0.0,0.0,0.0,0.6,0.6,0.7107407407407408,87.0
A1_Backlog_cautious,190,23846.613668391863,149400.0,89640.0,59504.0,44758.24,5000.0,796.0,747.0,49.0,0.0,0.08957952468007313,0.6,0.6,0.7303703703703703,100.0
A1_Backlog_cautious,191,23786.88002124903,149400.0,89640.0,59504.0,44758.240000000005,5000.0,772.0,747.0,25.0,0.0,0.04339622641509434,0.6,0.6,0.73,96.0
A1_Backlog_cautious,192,22593.350170957143,141000.0,84600.0,56310.0,41921.1,5000.0,788.0,705.0,83.0,0.0,0.1503623188405797,0.6,0.6,0.7185185185185186,100.0
A1_Backlog_cautious,193,21078.088749876973,136000.0,81600.0,54260.0,40260.600000000006,5000.0,743.0,680.0,63.0,0.0,0.11645101663585952,0.6,0.6,0.6896296296296297,108.0
A1_Backlog_cautious,194,21894.327315214585,139200.0,83520.0,55572.0,41323.32,5000.0,757.0,696.0,61.0,0.0,0.09888059701492537,0.6,0.6,0.7066666666666667,105.0
A1_Backlog_cautious,195,23375.34780388011,119600.0,71760.0,49036.0,39719.159999999996,0.0,598.0,598.0,0.0,0.0,0.0,0.6,0.6,0.6644444444444445,37.0
A1_Backlog_cautious,196,21573.690168052774,138200.0,82920.0,55162.0,40991.22,5000.0,697.0,691.0,6.0,0.0,0.006172839506172839,0.6,0.6,0.701111111111111,93.0
A1_Backlog_cautious,197,22849.32810466661,141200.0,84720.0,56392.0,41987.520000000004,5000.0,730.0,706.0,24.0,0.0,0.048582995951417005,0.6,0.6,0.7207407407407408,84.0
A1_Backlog_cautious,198,21673.02718020233,138000.0,82800.0,55080.0,40924.799999999996,5000.0,731.0,690.0,41.0,0.0,0.07945736434108527,0.6,0.6,0.7011111111111111,101.0
A1_Backlog_cautious,199,22701.32777423621,140600.0,84360.0,56146.0,41788.259999999995,5000.0,732.0,703.0,29.0,0.0,0.05776892430278884,0.6,0.6,0.7170370370370371,89.0
A1_Backlog_cautious,200,21952.93797999699,137200.0,82320.0,54752.0,40659.119999999995,5000.0,726.0,686.0,40.0,0.0,0.07874015748031496,0.6,0.6,0.7,96.0
A1_Backlog_cautious,201,23684.45607210152,149000.0,89400.0,59340.0,44625.40000000001,5000.0,856.0,745.0,111.0,0.0,0.15245901639344261,0.6,0.6,0.7277777777777779,120.0
A1_Backlog_cautious,202,21448.232210785864,137800.0,82680.0,54998.0,40858.380000000005,5000.0,737.0,689.0,48.0,0.0,0.07007575757575757,0.6,0.6,0.698888888888889,101.0
A1_Backlog_cautious,203,25969.37339874929,145400.0,87240.0,57114.0,43524.840000000004,5000.0,727.0,727.0,0.0,0.0,0.0,0.6,0.6,0.6496296296296297,25.0
A1_Backlog_cautious,204,22138.159932243518,131400.0,78840.0,52374.0,38732.93999999999,5000.0,679.0,657.0,22.0,0.0,0.048034934497816595,0.6,0.6,0.6796296296296297,76.0
A1_Backlog_cautious,205,22010.17096538878,132400.0,79440.0,52784.0,39065.03999999999,5000.0,662.0,662.0,0.0,0.0,0.0,0.6,0.6,0.6825925925925926,61.0
A1_Backlog_cautious,206,22951.752053814125,143200.0,85920.0,57212.0,42651.72,5000.0,775.0,716.0,59.0,0.0,0.09550561797752809,0.6,0.6,0.7288888888888889,103.0
A1_Backlog_cautious,207,24564.57224002165,144000.0,86400.0,57040.0,43012.4,5000.0,720.0,720.0,0.0,0.0,0.0,0.6,0.6,0.6874074074074075,76.0
A1_Backlog_cautious,208,23068.86846345216,117800.0,70680.0,48298.0,39121.380000000005,0.0,589.0,589.0,0.0,0.0,0.0,0.6,0.6,0.6544444444444445,35.0
A1_Backlog_cautious,209,22324.999424190653,139800.0,83880.0,55818.0,41522.579999999994,5000.0,763.0,699.0,64.0,0.0,0.11895910780669144,0.6,0.6,0.7122222222222222,104.0
A1_Backlog_cautious,210,23547.945432677712,147800.0,88680.0,58848.0,44226.880000000005,5000.0,789.0,739.0,50.0,0.0,0.09208103130755065,0.6,0.6,0.7225925925925926,109.0
A1_Backlog_cautious,211,21491.119773729642,137800.0,82680.0,54998.0,40858.380000000005,5000.0,740.0,689.0,51.0,0.0,0.09416195856873823,0.6,0.6,0.698888888888889,92.0
A1_Backlog_cautious,212,22048.127004855094,130200.0,78120.0,51882.0,38334.42,5000.0,651.0,651.0,0.0,0.0,0.0,0.6,0.6,0.6748148148148149,65.0
A1_Backlog_cautious,213,25707.926763781656,153200.0,91920.0,60562.0,46115.22,5000.0,766.0,766.0,0.0,0.0,0.0,0.6,0.6,0.7007407407407408,49.0
A1_Backlog_cautious,214,22721.339137811876,141200.0,84720.0,56392.0,41987.52,5000.0,706.0,706.0,0.0,0.0,0.0,0.6,0.6,0.7200000000000001,84.0
A1_Backlog_cautious,215,21594.88813204671,132800.0,79680.0,52948.0,39197.88,5000.0,673.0,664.0,9.0,0.0,0.019522776572668113,0.6,0.6,0.6814814814814815,84.0
A1_Backlog_cautious,216,22653.08381809997,137800.0,82680.0,54998.0,40858.37999999999,5000.0,689.0,689.0,0.0,0.0,0.0,0.6,0.6,0.7070370370370369,76.0
A1_Backlog_cautious,217,24385.371298593163,152400.0,91440.0,60484.0,45802.04,5000.0,779.0,762.0,17.0,0.0,0.032692307692307694,0.6,0.6,0.7174074074074074,93.0
A1_Backlog_cautious,218,23292.14190337484,124400.0,74640.0,51004.0,41313.23999999999,0.0,665.0,622.0,43.0,0.0,0.04772234273318872,0.6,0.6,0.6911111111111111,81.0
A1_Backlog_cautious,219,22610.39351609529,137000.0,82200.0,54670.0,40592.7,5000.0,686.0,685.0,1.0,0.0,0.0022222222222222222,0.6,0.6,0.7037037037037037,70.0
A1_Backlog_cautious,220,21875.917081027783,132200.0,79320.0,52702.0,38998.619999999995,5000.0,661.0,661.0,0.0,0.0,0.0,0.6,0.6,0.6803703703703704,74.0
A1_Backlog_cautious,221,21806.30633700557,139000.0,83400.0,55490.0,41256.9,5000.0,725.0,695.0,30.0,0.0,0.047058823529411764,0.6,0.6,0.7055555555555556,96.0
A1_Backlog_cautious,222,21139.96798908047,135200.0,81120.0,53932.0,39994.92,5000.0,697.0,676.0,21.0,0.0,0.04242424242424243,0.6,0.6,0.6866666666666668,91.0
A1_Backlog_cautious,223,22297.073344781602,132200.0,79320.0,52702.0,38998.619999999995,5000.0,661.0,661.0,0.0,0.0,0.0,0.6,0.6,0.6833333333333333,61.0
A1_Backlog_cautious,224,22559.18154152153,141800.0,85080.0,56638.0,42186.78,5000.0,738.0,709.0,29.0,0.0,0.05148514851485148,0.6,0.6,0.7211111111111111,93.0
A1_Backlog_cautious,225,22590.154543743738,141800.0,85080.0,56638.0,42186.78,5000.0,777.0,709.0,68.0,0.0,0.12454212454212454,0.6,0.6,0.7211111111111111,102.0
A1_Backlog_cautious,226,22234.914905479698,137200.0,82320.0,54752.0,40659.119999999995,5000.0,721.0,686.0,35.0,0.0,0.07028112449799197,0.6,0.6,0.701851851851852,92.0
A1_Backlog_cautious,227,23207.242408233422,146000.0,87600.0,58110.0,43629.1,5000.0,795.0,730.0,65.0,0.0,0.11586452762923351,0.6,0.6,0.7137037037037037,105.0
A1_Backlog_cautious,228,21760.8344871605,138200.0,82920.0,55162.0,40991.22,5000.0,747.0,691.0,56.0,0.0,0.06981132075471698,0.6,0.6,0.701111111111111,114.0
A1_Backlog_cautious,229,22007.63995580096,139800.0,83880.0,55818.0,41522.58,5000.0,751.0,699.0,52.0,0.0,0.07894736842105263,0.6,0.6,0.7100000000000001,112.0
A1_Backlog_cautious,230,21064.499662961272,133200.0,79920.0,53112.0,39330.72,5000.0,721.0,666.0,55.0,0.0,0.10617760617760617,0.6,0.6,0.6785185185185186,101.0
A1_Backlog_cautious,231,23877.564376078546,122200.0,73320.0,50102.0,40582.619999999995,0.0,611.0,611.0,0.0,0.0,0.0,0.6,0.6,0.6788888888888888,36.0
A1_Backlog_cautious,232,23441.424525564296,148200.0,88920.0,59012.0,44359.72000000001,5000.0,823.0,741.0,82.0,0.0,0.12991452991452992,0.6,0.6,0.7233333333333333,115.0
A1_Backlog_cautious,233,21807.87228538365,137000.0,82200.0,54670.0,40592.7,5000.0,707.0,685.0,22.0,0.0,0.044715447154471545,0.6,0.6,0.6981481481481482,82.0
A1_Backlog_cautious,234,23130.952995242616,143800.0,86280.0,57458.0,42850.98,5000.0,778.0,719.0,59.0,0.0,0.10150375939849623,0.6,0.6,0.7322222222222223,104.0
A1_Backlog_cautious,235,22206.18764317954,125200.0,75120.0,49832.0,36673.92,5000.0,626.0,626.0,0.0,0.0,0.0,0.6,0.6,0.6574074074074073,47.0
A1_Backlog_cautious,236,22337.61805472563,141000.0,84600.0,56310.0,41921.1,5000.0,751.0,705.0,46.0,0.0,0.07662835249042145,0.6,0.6,0.7166666666666667,100.0
A1_Backlog_cautious,237,24385.371298593163,153600.0,92160.0,60976.0,46200.56,5000.0,793.0,768.0,25.0,0.0,0.04621072088724584,0.6,0.6,0.7218518518518519,108.0
A1_Backlog_cautious,238,21914.67239259548,130800.0,78480.0,52128.0,38533.67999999999,5000.0,654.0,654.0,0.0,0.0,0.0,0.6,0.6,0.6759259259259259,71.0
A1_Backlog_cautious,239,22712.817465242802,135400.0,81240.0,54014.0,40061.34,5000.0,700.0,677.0,23.0,0.0,0.04946236559139785,0.6,0.6,0.6985185185185185,81.0
A1_Backlog_cautious,240,24385.371298593163,143200.0,85920.0,56712.0,42746.72,5000.0,716.0,716.0,0.0,0.0,0.0,0.6,0.6,0.6833333333333333,70.0
A1_Backlog_cautious,241,21467.180276080115,129000.0,77400.0,51390.0,37935.899999999994,5000.0,645.0,645.0,0.0,0.0,0.0,0.6,0.6,0.6655555555555555,59.0
A1_Backlog_cautious,242,22960.273726383195,136000.0,81600.0,54260.0,40260.59999999999,5000.0,716.0,680.0,36.0,0.0,0.07563025210084033,0.6,0.6,0.7022222222222222,87.0
A1_Backlog_cautious,243,21190.051024125845,135600.0,81360.0,54096.0,40127.759999999995,5000.0,703.0,678.0,25.0,0.0,0.050200803212851405,0.6,0.6,0.6892592592592593,100.0
A1_Backlog_cautious,244,21961.933753216275,136800.0,82080.0,54588.0,40526.28,5000.0,710.0,684.0,26.0,0.0,0.053169734151329244,0.6,0.6,0.6985185185185185,96.0
A1_Backlog_cautious,245,24803.506828592974,156000.0,93600.0,61960.0,46997.600000000006,5000.0,843.0,780.0,63.0,0.0,0.08419243986254296,0.6,0.6,0.7333333333333333,109.0
A1_Backlog_cautious,246,25588.459469495992,156400.0,93840.0,61874.0,47177.94,5000.0,782.0,782.0,0.0,0.0,0.0,0.6,0.6,0.7118518518518518,76.0
A1_Backlog_cautious,247,22832.284759528462,139800.0,83880.0,55818.0,41522.58,5000.0,753.0,699.0,54.0,0.0,0.10546875,0.6,0.6,0.7155555555555556,97.0
A1_Backlog_cautious,248,22925.498140211897,142400.0,85440.0,56884.0,42386.03999999999,5000.0,744.0,712.0,32.0,0.0,0.06286836935166994,0.6,0.6,0.7255555555555556,102.0
A1_Backlog_cautious,249,22300.00798059866,137200.0,82320.0,54752.0,40659.119999999995,5000.0,697.0,686.0,11.0,0.0,0.023305084745762712,0.6,0.6,0.7022222222222223,81.0
A1_Backlog_cautious,250,22723.24565635831,141800.0,85080.0,56638.0,42186.78,5000.0,749.0,709.0,40.0,0.0,0.07751937984496124,0.6,0.6,0.7214814814814815,97.0
A1_Backlog_cautious,251,23130.952995242616,143800.0,86280.0,57458.0,42850.98,5000.0,838.0,719.0,119.0,0.0,0.17229729729729729,0.6,0.6,0.7322222222222223,117.0
A1_Backlog_cautious,252,23843.559737360967,126600.0,75960.0,51906.0,42043.85999999999,0.0,662.0,633.0,29.0,0.0,0.0,0.6,0.6,0.7033333333333334,89.0
A1_Backlog_cautious,253,23488.21178553488,148400.0,89040.0,59094.0,44426.14000000001,5000.0,789.0,742.0,47.0,0.0,0.05090909090909091,0.6,0.6,0.7244444444444444,109.0
A1_Backlog_cautious,254,24564.57224002165,138800.0,83280.0,54908.0,41285.479999999996,5000.0,694.0,694.0,0.0,0.0,0.0,0.6,0.6,0.6681481481481482,51.0
A1_Backlog_cautious,255,23727.1463741062,148800.0,89280.0,59258.0,44558.98,5000.0,783.0,744.0,39.0,0.0,0.07235621521335807,0.6,0.6,0.7274074074074074,111.0
A1_Backlog_cautious,256,22252.56520735353,128000.0,76800.0,50980.0,37603.799999999996,5000.0,642.0,640.0,2.0,0.0,0.004866180048661801,0.6,0.6,0.6677777777777778,62.0
A1_Backlog_cautious,257,22687.338442360637,144400.0,86640.0,57454.0,43097.740000000005,5000.0,780.0,722.0,58.0,0.0,0.10488245931283906,0.6,0.6,0.7044444444444444,109.0
A1_Backlog_cautious,258,23906.34731553469,149800.0,89880.0,59668.0,44891.08000000001,5000.0,761.0,749.0,12.0,0.0,0.0,0.6,0.6,0.7322222222222223,102.0
A1_Backlog_cautious,259,22350.892198535148,137400.0,82440.0,54834.0,40725.53999999999,5000.0,717.0,687.0,30.0,0.0,0.061855670103092786,0.6,0.6,0.7033333333333334,90.0
A1_Backlog_cautious,260,22422.998658734996,140600.0,84360.0,56146.0,41788.26,5000.0,719.0,703.0,16.0,0.0,0.03278688524590164,0.6,0.6,0.715925925925926,95.0
A1_Backlog_cautious,261,22094.91426482568,140200.0,84120.0,55982.0,41655.42,5000.0,735.0,701.0,34.0,0.0,0.056530214424951264,0.6,0.6,0.7122222222222222,95.0
A1_Backlog_cautious,262,22092.33166391532,135200.0,81120.0,53932.0,39994.92,5000.0,676.0,676.0,0.0,0.0,0.0,0.6,0.6,0.6933333333333332,73.0
A1_Backlog_cautious,263,22538.04123841748,141800.0,85080.0,56638.0,42186.78,5000.0,759.0,709.0,50.0,0.0,0.0831758034026465,0.6,0.6,0.7211111111111111,106.0
A1_Backlog_cautious,264,23190.686642385444,141400.0,84840.0,56474.0,42053.939999999995,5000.0,738.0,707.0,31.0,0.0,0.06262626262626263,0.6,0.6,0.7237037037037037,91.0
A1_Backlog_cautious,265,23614.52641153906,125400.0,75240.0,51414.0,41645.34,0.0,646.0,627.0,19.0,0.0,0.0,0.6,0.6,0.6966666666666667,79.0
A1_Backlog_cautious,266,22235.521862215384,137800.0,82680.0,54998.0,40858.37999999999,5000.0,700.0,689.0,11.0,0.0,0.023157894736842106,0.6,0.6,0.7040740740740741,76.0
A1_Backlog_cautious,267,20619.5020262302,134600.0,80760.0,53686.0,39795.66,5000.0,710.0,673.0,37.0,0.0,0.040776699029126215,0.6,0.6,0.6811111111111111,106.0
A1_Backlog_cautious,268,24007.417936505193,127200.0,76320.0,52152.0,42243.119999999995,0.0,689.0,636.0,53.0,0.0,0.046610169491525424,0.6,0.6,0.7066666666666667,91.0
A1_Backlog_cautious,269,23877.995665047893,126200.0,75720.0,51742.0,41911.01999999999,0.0,649.0,631.0,18.0,0.0,0.0,0.6,0.6,0.7011111111111111,78.0
A1_Backlog_cautious,270,21288.331369558324,135800.0,81480.0,54178.0,40194.18,5000.0,680.0,679.0,1.0,0.0,0.00211864406779661,0.6,0.6,0.6896296296296297,90.0
A1_Backlog_cautious,271,21958.403625401872,138200.0,82920.0,55162.0,40991.22,5000.0,758.0,691.0,67.0,0.0,0.12430426716141002,0.6,0.6,0.7040740740740741,103.0
A1_Backlog_cautious,272,21224.49413288526,135400.0,81240.0,54014.0,40061.34,5000.0,697.0,677.0,20.0,0.0,0.0408997955010225,0.6,0.6,0.6874074074074075,98.0
A1_Backlog_cautious,273,23488.21178553488,148400.0,89040.0,59094.0,44426.14000000001,5000.0,755.0,742.0,13.0,0.0,0.019646365422396856,0.6,0.6,0.7244444444444444,93.0
A1_Backlog_cautious,274,23906.34731553469,145400.0,87240.0,57864.0,43429.84,5000.0,727.0,727.0,0.0,0.0,0.0,0.6,0.6,0.7159259259259261,82.0
A1_Backlog_cautious,275,21460.049770829122,137600.0,82560.0,54916.0,40791.96,5000.0,761.0,688.0,73.0,0.0,0.09671532846715329,0.6,0.6,0.6977777777777778,114.0
A1_Backlog_cautious,276,22316.395812462262,136800.0,82080.0,54588.0,40526.28,5000.0,711.0,684.0,27.0,0.0,0.05567010309278351,0.6,0.6,0.7007407407407409,86.0
A1_Backlog_cautious,277,23011.485700956953,141200.0,84720.0,56392.0,41987.52,5000.0,752.0,706.0,46.0,0.0,0.08949416342412451,0.6,0.6,0.7218518518518519,98.0
A1_Backlog_cautious,278,25230.057586639014,152000.0,91200.0,60070.0,45716.700000000004,5000.0,760.0,760.0,0.0,0.0,0.0,0.6,0.6,0.6933333333333334,53.0
A1_Backlog_cautious,279,21237.311710350266,134200.0,80520.0,53522.0,39662.82,5000.0,692.0,671.0,21.0,0.0,0.0430327868852459,0.6,0.6,0.6837037037037038,103.0
A1_Backlog_cautious,280,22683.401307047636,142200.0,85320.0,56802.0,42319.62,5000.0,720.0,711.0,9.0,0.0,0.01037344398340249,0.6,0.6,0.7233333333333333,94.0
A1_Backlog_cautious,281,23488.21178553488,148400.0,89040.0,59094.0,44426.14000000001,5000.0,780.0,742.0,38.0,0.0,0.04267161410018553,0.6,0.6,0.7244444444444444,105.0
A1_Backlog_cautious,282,20796.499152711156,134000.0,80400.0,53440.0,39596.399999999994,5000.0,673.0,670.0,3.0,0.0,0.006329113924050633,0.6,0.6,0.6796296296296297,93.0
A1_Backlog_cautious,283,21228.901200783337,134600.0,80760.0,53686.0,39795.66,5000.0,673.0,673.0,0.0,0.0,0.0,0.6,0.6,0.6848148148148148,84.0
A1_Backlog_cautious,284,24265.9040043075,152600.0,91560.0,60566.0,45868.46000000001,5000.0,763.0,763.0,0.0,0.0,0.0,0.6,0.6,0.7174074074074074,82.0
A1_Backlog_cautious,285,22414.14922952865,139800.0,83880.0,55818.0,41522.58,5000.0,715.0,699.0,16.0,0.0,0.032989690721649485,0.6,0.6,0.712962962962963,89.0
A1_Backlog_cautious,286,21147.962845682843,119800.0,71880.0,47618.0,34880.579999999994,5000.0,599.0,599.0,0.0,0.0,0.0,0.6,0.6,0.63,25.0
A1_Backlog_cautious,287,22789.59445752378,140600.0,84360.0,56146.0,41788.259999999995,5000.0,723.0,703.0,20.0,0.0,0.040983606557377046,0.6,0.6,0.7181481481481481,80.0
A1_Backlog_cautious,288,22012.08894867356,139400.0,83640.0,55654.0,41389.74,5000.0,769.0,697.0,72.0,0.0,0.13090909090909092,0.6,0.6,0.7085185185185185,96.0
