date,temperature_2m_mean_mato_grosso,temperature_2m_max_mato_grosso,temperature_2m_min_mato_grosso,precipitation_sum_mato_grosso,soil_moisture_0_to_7cm_mean_mato_grosso,soil_moisture_7_to_28cm_mean_mato_grosso,soil_moisture_28_to_100cm_mean_mato_grosso,soil_moisture_0_to_100cm_mean_mato_grosso,soil_temperature_0_to_7cm_mean_mato_grosso,et0_fao_evapotranspiration_sum_mato_grosso,relative_humidity_2m_mean_mato_grosso,vapour_pressure_deficit_max_mato_grosso,wet_bulb_temperature_2m_mean_mato_grosso,snowfall_water_equivalent_sum_mato_grosso,wind_speed_10m_max_mato_grosso,temperature_2m_mean_parana,temperature_2m_max_parana,temperature_2m_min_parana,precipitation_sum_parana,soil_moisture_0_to_7cm_mean_parana,soil_moisture_7_to_28cm_mean_parana,soil_moisture_28_to_100cm_mean_parana,soil_moisture_0_to_100cm_mean_parana,soil_temperature_0_to_7cm_mean_parana,et0_fao_evapotranspiration_sum_parana,relative_humidity_2m_mean_parana,vapour_pressure_deficit_max_parana,wet_bulb_temperature_2m_mean_parana,snowfall_water_equivalent_sum_parana,wind_speed_10m_max_parana,temperature_2m_mean_rio_grande_sul,temperature_2m_max_rio_grande_sul,temperature_2m_min_rio_grande_sul,precipitation_sum_rio_grande_sul,soil_moisture_0_to_7cm_mean_rio_grande_sul,soil_moisture_7_to_28cm_mean_rio_grande_sul,soil_moisture_28_to_100cm_mean_rio_grande_sul,soil_moisture_0_to_100cm_mean_rio_grande_sul,soil_temperature_0_to_7cm_mean_rio_grande_sul,et0_fao_evapotranspiration_sum_rio_grande_sul,relative_humidity_2m_mean_rio_grande_sul,vapour_pressure_deficit_max_rio_grande_sul,wet_bulb_temperature_2m_mean_rio_grande_sul,snowfall_water_equivalent_sum_rio_grande_sul,wind_speed_10m_max_rio_grande_sul
2023-05-04,25.397917,31.55,20.25,0.0,0.37916663,0.39454165,0.40587506,0.40162537,25.545832,4.4017496,72.784325,2.5581906,21.406446,0.0,10.594036,18.914751,24.9335,14.0335,0.70000005,0.3667082,0.39962497,0.40662506,0.40236083,18.693916,2.631648,79.05486,1.3733999,16.267748,0.0,10.383987,17.089582,19.5,15.4,11.900001,0.49800003,0.50112504,0.45125005,0.4649963,17.093752,0.8014579,94.973206,0.38970447,16.471046,0.0,9.3876505
2023-05-05,25.06042,32.4,17.6,0.0,0.36837497,0.38899997,0.4049168,0.3990163,25.310417,4.9625106,62.572796,3.1079278,19.498793,0.0,12.24,20.254335,26.1835,15.433499,0.0,0.3549167,0.38975,0.404875,0.39820167,19.677252,3.4983413,71.405846,1.8063567,16.502287,0.0,11.269782,18.335417,20.55,15.9,14.5,0.50329167,0.50900006,0.46291673,0.47542036,17.854164,0.7709585,95.83111,0.30923605,17.825645,0.0,13.896187
2023-05-06,25.031252,31.3,21.25,1.9,0.369125,0.38541666,0.40416655,0.39777616,25.479164,3.2766047,81.78813,2.2746866,22.48272,0.0,9.83268,20.227251,26.133501,14.9835005,0.0,0.34045836,0.38224998,0.4026666,0.39402452,19.741835,3.0988855,71.504364,1.7863486,16.538996,0.0,12.397806,20.3375,23.9,18.1,4.3,0.50266665,0.5058333,0.4795417,0.4866816,19.460417,1.7841692,90.67693,0.62777233,19.157984,0.0,18.448023
2023-05-07,25.958334,32.1,20.75,0.1,0.374375,0.38516665,0.40612504,0.39950132,25.947916,4.346774,74.50701,2.5774534,22.201502,0.0,10.137692,20.406416,25.5335,15.3835,0.0,0.33162504,0.38008332,0.40279162,0.39304128,20.03975,3.4999676,69.69201,1.6424222,16.475306,0.0,15.5843,19.362501,22.6,17.35,22.499998,0.50558335,0.5110417,0.4932917,0.4978796,19.141666,1.1244416,93.79745,0.42552304,18.597635,0.0,21.794127
2023-05-08,25.616669,32.0,20.55,0.0,0.36387503,0.38012496,0.4044583,0.39650753,25.945831,4.502617,67.06138,2.79855,20.814342,0.0,10.105681,19.935585,24.9335,15.6335,0.90000004,0.33175004,0.37862492,0.40287498,0.39280376,19.510584,2.940467,73.807846,1.4951,16.577454,0.0,12.599998,15.327084,18.65,11.7,0.5,0.49237502,0.50504166,0.5069167,0.505505,17.191668,2.2147846,84.09024,0.8496908,13.458504,0.0,15.580141
2023-05-09,24.527082,30.75,20.1,0.0,0.35745835,0.3770416,0.40383324,0.39496088,25.233335,3.6886818,66.70841,2.6848898,19.775312,0.0,9.422101,18.008501,21.7835,15.7335005,9.599999,0.39199996,0.38254163,0.40399995,0.39865378,18.383501,1.9597812,89.90595,0.6278342,16.769236,0.0,13.237038,13.889581,19.5,10.5,0.0,0.47550002,0.48849997,0.5044584,0.49907994,15.360416,2.341538,82.389885,0.9233118,11.821536,0.0,11.966953
2023-05-10,25.08333,31.8,19.7,0.0,0.35391665,0.37616667,0.40475002,0.39518914,25.395834,4.3344707,68.45868,2.900362,20.420784,0.0,10.1376915,17.92725,22.133501,14.683499,0.4,0.4386667,0.38912496,0.40316656,0.4027029,18.166834,2.2867048,84.99734,0.81993854,16.079914,0.0,10.587917,13.343749,17.9,9.5,0.0,0.4609584,0.47483328,0.5002082,0.49213216,14.458333,2.2774017,78.75559,0.9459919,10.914348,0.0,10.948973
2023-05-11,25.147919,30.95,19.8,0.1,0.35370836,0.37712494,0.40716663,0.39711583,25.333334,4.112757,68.46775,2.454444,20.654312,0.0,11.525623,14.162666,20.0835,9.5835,0.0,0.41495836,0.38554165,0.39874998,0.3971108,15.535584,3.1657271,65.38207,1.4260098,10.162449,0.0,15.530151,10.877083,14.7,7.95,0.0,0.45129165,0.46550003,0.49629164,0.48667547,13.212502,2.0948691,79.96203,0.7711745,8.707615,0.0,11.720751
2023-05-12,25.164581,31.45,20.15,0.2,0.3535001,0.37658334,0.40816665,0.3977075,25.39792,4.1272445,72.17492,2.5514681,21.16252,0.0,9.779817,13.193916,19.133501,7.9334993,0.0,0.3915416,0.38112506,0.39675,0.39310417,14.104335,3.2107952,60.345516,1.2881678,8.843295,0.0,15.1884165,11.245833,16.15,6.7,0.0,0.44266674,0.45800006,0.49279165,0.48197675,12.806249,2.0791268,81.23036,0.87342185,9.150899,0.0,11.966953
2023-05-13,25.010416,30.9,20.55,0.2,0.35283336,0.376125,0.40887502,0.39807454,25.3125,4.151396,72.02332,2.396592,20.978817,0.0,9.449572,12.929334,19.633501,7.2334995,0.0,0.37720832,0.379375,0.39529172,0.39068326,13.7230835,2.875321,71.04321,1.2289466,9.645629,0.0,9.693296,11.4875,17.6,6.15,0.0,0.43404165,0.45075008,0.48924994,0.4773004,12.612499,2.325048,79.00409,0.8938925,9.124234,0.0,10.691453
2023-05-14,24.516668,31.75,18.9,0.0,0.35754168,0.37716666,0.41137505,0.40042296,24.93958,4.77923,64.45045,3.2582636,19.219841,0.0,11.043261,13.6189165,20.0835,7.5835,0.0,0.3674583,0.37904167,0.39474997,0.3895409,13.825169,2.907738,68.940674,1.1177758,10.077765,0.0,8.427383,14.108333,20.05,9.45,0.0,0.4227083,0.44266662,0.48566666,0.4722296,14.01875,2.6451328,69.65687,1.2128875,10.633344,0.0,10.495713
2023-05-15,24.25625,31.55,18.3,0.0,0.35599998,0.37766662,0.41295826,0.4015601,24.683334,4.9995,56.890717,3.0209608,18.058916,0.0,10.8955765,14.921001,21.2835,9.933499,0.0,0.35316667,0.3738334,0.39283344,0.38606668,13.912666,3.3591514,58.220776,1.5604299,10.085788,0.0,10.495713,15.377086,21.7,11.65,0.0,0.40837502,0.4328333,0.48174998,0.4663413,15.031251,2.773495,70.11569,1.416436,11.862675,0.0,14.773164
2023-05-16,23.931252,31.35,17.1,0.0,0.354125,0.37754166,0.41399994,0.40215254,24.349998,4.547988,64.407524,2.687726,18.863714,0.0,10.440001,15.1335,21.483501,10.4835,0.0,0.33466664,0.36433327,0.38974997,0.3805566,14.577249,3.658652,51.137115,1.6611763,9.53191,0.0,11.113451,16.195831,20.95,12.05,0.0,0.39612505,0.42462492,0.47800007,0.46106008,14.9375,2.5800753,75.684006,1.0099356,13.312745,0.0,11.435313
2023-05-17,24.654167,31.8,18.1,0.0,0.34945834,0.37516668,0.41375005,0.40114716,24.816664,4.41296,66.2723,2.8419642,19.752708,0.0,11.620809,14.827248,22.133501,8.6335,0.0,0.31837502,0.3565,0.38658336,0.37549123,14.758503,3.4862938,60.50053,1.7695816,10.154717,0.0,13.276144,16.09375,24.15,10.35,0.0,0.38758337,0.41858342,0.47479165,0.45688334,15.564583,2.7019546,76.94717,1.5614072,13.186722,0.0,10.829958
2023-05-18,25.097916,31.35,19.65,0.0,0.34283337,0.37120834,0.4117501,0.3984121,25.170835,4.2554617,68.707825,2.5382886,20.573145,0.0,9.83268,13.841834,20.883501,7.7334995,0.0,0.30904165,0.3529584,0.38529179,0.37316415,14.6710005,2.9812007,70.18484,1.2302732,10.394423,0.0,13.044722,16.693748,22.05,13.35,0.0,0.37374997,0.40891668,0.47091675,0.45109499,16.139582,2.8621614,70.6728,1.1833688,13.210055,0.0,17.477621
2023-05-19,25.012499,32.4,19.55,0.0,0.33866668,0.3684167,0.4109583,0.39696416,25.083334,4.866188,61.739243,3.3837643,19.229364,0.0,13.32,14.5043335,23.0335,8.433499,0.0,0.3025417,0.35029164,0.38404167,0.37124908,14.420999,2.939528,67.568306,1.747216,10.637956,0.0,10.787993,16.772917,23.1,11.85,0.0,0.36174998,0.400375,0.4670416,0.4456713,15.866669,2.6816742,71.90514,1.3769943,13.351794,0.0,11.177405
2023-05-20,24.889585,32.0,19.35,0.0,0.34149995,0.37025,0.41295835,0.39898753,24.933334,4.6250043,63.22885,3.0027952,19.48178,0.0,11.720751,14.577252,23.133501,7.8835,0.0,0.29991665,0.35070828,0.38504168,0.3718729,14.225167,3.019127,63.70924,1.8785806,10.272954,0.0,12.387348,17.04375,22.05,12.5,0.0,0.35329163,0.3957084,0.46395835,0.44187918,16.2,2.2625344,74.05756,1.1295582,13.937058,0.0,11.91812
2023-05-21,25.039583,32.3,19.65,0.0,0.34437498,0.37049997,0.4104167,0.39741126,25.06875,4.3461137,66.19296,2.9884517,20.082197,0.0,12.984975,15.341834,22.133501,9.1335,0.0,0.30379167,0.35724995,0.38804165,0.37567797,14.883502,3.0662699,63.550327,1.5493672,10.9907,0.0,12.9249525,16.189585,20.2,13.85,0.6,0.35754165,0.3983333,0.46283326,0.44191793,16.287497,1.2935028,89.24283,0.79964066,14.889356,0.0,16.279802
2023-05-22,25.154167,31.05,19.9,0.0,0.34420833,0.36904168,0.4092084,0.3962234,25.293749,4.491061,63.436752,2.5676675,19.896294,0.0,11.435313,16.85225,21.733501,13.433499,4.7,0.3345417,0.3574166,0.38924995,0.3787355,15.875167,2.3935876,63.509796,1.3498014,12.5618515,0.0,15.484185,16.785416,21.7,14.25,0.3,0.38191676,0.40766668,0.46329167,0.44591418,16.102083,1.3562081,81.25206,0.97124505,14.545653,0.0,20.46941
2023-05-23,24.672915,31.45,19.8,0.0,0.34149995,0.36675003,0.40904167,0.39543256,24.981253,4.634883,61.164593,2.9308863,19.066149,0.0,14.044615,17.75225,24.383501,11.433499,0.0,0.3677084,0.35654166,0.38862506,0.3804233,16.781418,3.314945,62.676178,1.750714,13.130557,0.0,13.527572,18.889585,24.15,15.55,0.0,0.38816664,0.410375,0.46241668,0.44629037,17.966667,2.6131928,79.30249,1.1007627,16.305685,0.0,16.279802
2023-05-24,24.6875,31.75,18.8,0.0,0.34729162,0.36970833,0.4112918,0.39807916,24.762503,4.6711454,60.795834,2.9156668,19.072575,0.0,13.708391,16.937666,23.233501,11.6335,0.0,0.34995827,0.3530834,0.3876667,0.37776455,16.650167,3.3911436,62.690174,1.6672432,12.429661,0.0,13.450708,19.24375,24.4,16.2,0.0,0.38249996,0.40837494,0.46016657,0.44385383,18.516668,2.747112,73.78477,1.3564483,15.950019,0.0,15.379206
2023-05-25,25.387503,31.85,20.45,0.2,0.34887505,0.37066665,0.41370824,0.40013123,25.402082,4.4618154,66.26266,2.7019742,20.513998,0.0,14.986553,16.881418,23.633501,10.2835,0.0,0.33741665,0.35170832,0.38741675,0.37641788,16.63975,3.255069,66.75826,1.6840537,12.781429,0.0,13.849477,18.50625,24.05,15.05,0.0,0.3732083,0.40262505,0.4575416,0.44010583,18.041666,2.8816006,68.851654,1.5528954,14.6572695,0.0,17.581125
2023-05-26,25.545835,32.6,20.45,0.0,0.3503333,0.37195835,0.4153333,0.40167463,25.612497,4.6399293,64.48071,2.9998524,20.31066,0.0,13.70839,18.535585,23.7835,13.933499,0.0,0.32866666,0.35270843,0.38837495,0.3767054,17.254335,3.5122683,61.131527,1.5853631,13.725587,0.0,19.829433,20.233334,24.95,16.95,9.9,0.3707917,0.39654163,0.4545834,0.4365292,18.729166,3.4312224,67.04227,1.4584917,16.041636,0.0,27.766712
2023-05-27,25.177084,31.7,19.55,0.0,0.34962502,0.37237498,0.41637492,0.4024625,25.447916,4.3084865,66.03039,2.7614553,20.246641,0.0,10.1376915,19.477251,24.4335,14.083499,6.3999996,0.32299998,0.3514583,0.38916668,0.37661624,18.268919,3.2404628,62.5068,1.7247871,14.706856,0.0,15.226764,16.785418,19.2,12.2,24.000004,0.47004172,0.42500007,0.45329165,0.4485229,17.287502,0.8835044,92.42924,0.34778523,15.876263,0.0,24.503809
2023-05-28,25.583334,31.65,19.8,0.0,0.34599996,0.37100002,0.41658333,0.40206993,25.30625,4.164314,68.212036,2.629771,20.95389,0.0,9.565437,16.15642,20.233501,13.933499,5.4999995,0.37429166,0.34975004,0.389125,0.37981796,16.704332,1.1693989,92.538506,0.6355721,15.248176,0.0,10.009036,10.972917,13.35,9.1,0.0,0.44375002,0.40512505,0.45179167,0.44142878,13.202083,1.3757794,84.939995,0.45598114,9.347365,0.0,18.864824
2023-05-29,25.235415,30.85,20.65,0.6,0.34266672,0.36820832,0.41549996,0.40047047,25.495834,3.941744,69.93406,2.4289937,20.940998,0.0,11.252519,15.939751,20.0835,12.0335,0.1,0.36491668,0.35016665,0.39058328,0.3802992,16.196001,1.8836911,80.115616,1.0038397,13.562935,0.0,16.09969,10.352084,15.1,7.25,0.0,0.43254164,0.4095417,0.45212498,0.44181168,12.243751,1.5598896,86.966064,0.5837157,8.912095,0.0,17.651016
2023-05-30,25.293753,31.55,20.3,0.0,0.3401667,0.3662916,0.41479158,0.39938295,25.468752,3.6786015,72.29531,2.697464,21.211031,0.0,13.70839,14.198083,17.883501,11.2335,0.6,0.36225006,0.3520416,0.390625,0.38053623,14.918918,1.3967797,81.196495,0.7156906,12.05764,0.0,16.055355,13.3125,19.6,8.9,0.5,0.42662498,0.41199997,0.45249996,0.44218382,13.75,1.8726751,88.1959,0.85515296,11.89203,0.0,12.496719
2023-05-31,24.579168,30.75,20.55,0.5,0.34175,0.36454162,0.4141666,0.39867628,25.241669,3.3569021,78.20841,2.1901865,21.522532,0.0,10.365251,14.996002,18.983501,11.0835,0.90000004,0.3722917,0.35779175,0.38745835,0.38016665,15.439751,1.920856,81.70529,0.79870725,12.8406,0.0,13.089354,14.962502,20.5,11.5,0.1,0.423125,0.41316673,0.4515001,0.4414638,15.320834,2.0090828,90.2496,0.8892003,13.750729,0.0,10.990322
2023-06-01,24.179163,30.25,20.7,1.1,0.3763334,0.36274996,0.41258335,0.39958072,24.845833,3.26176,83.47617,2.0303564,21.850458,0.0,10.390226,14.7126665,19.6835,10.2335,1.1,0.37695828,0.36008343,0.38700005,0.3806446,15.487668,2.0157015,82.32976,0.81616926,12.64836,0.0,9.693296,15.427082,20.4,11.9,0.0,0.41345835,0.4120001,0.44975004,0.43928215,15.325001,2.191886,78.94045,0.8941338,12.953519,0.0,11.480557
2023-06-02,24.737501,30.9,20.3,0.2,0.38604164,0.36187497,0.41158345,0.39935663,24.941668,3.8461223,77.87176,2.303724,21.52787,0.0,10.661107,14.339751,20.983501,9.6335,0.0,0.36924997,0.36004174,0.38679174,0.37994626,14.587669,2.800429,71.70315,1.494024,10.967034,0.0,11.592895,15.718751,21.95,10.75,0.0,0.4021666,0.40908328,0.44841656,0.43691918,15.333332,2.4396222,74.87629,1.2538589,12.708065,0.0,15.273505
2023-06-03,25.466665,31.9,20.15,0.2,0.37524998,0.35879162,0.41029167,0.39702383,25.283333,4.2659693,66.33094,2.6769252,20.566557,0.0,10.853866,14.716836,22.383501,8.9835,0.0,0.35537502,0.3577083,0.3863751,0.37818494,14.787666,2.7305162,75.356895,1.4715173,11.73668,0.0,10.009036,16.620832,21.4,12.5,0.0,0.3881249,0.40424994,0.4459583,0.43315125,16.172916,2.497579,74.294846,0.9911922,13.570569,0.0,18.171976
2023-06-04,25.558334,31.8,20.2,0.0,0.36679164,0.3570417,0.41062498,0.39630416,25.560415,4.5386558,62.042843,2.787995,20.028658,0.0,12.783802,15.091834,22.633501,8.3335,0.0,0.34095833,0.35212505,0.38441667,0.37459338,15.283501,2.7726762,72.84652,1.6163825,11.7723055,0.0,9.686609,17.675001,21.95,13.8,0.0,0.37841666,0.40012506,0.444,0.43019542,16.850002,2.1805694,80.9499,0.9712956,15.3479805,0.0,13.70839
2023-06-05,25.189585,31.85,20.35,0.0,0.35916665,0.35604167,0.41083333,0.39571038,25.525002,4.619198,56.973103,3.1160164,18.908075,0.0,11.966954,14.948083,21.133501,8.2335,0.0,0.32324997,0.34412494,0.38249996,0.37029374,15.054332,2.749299,67.58491,1.3700314,11.152179,0.0,14.618837,16.579168,19.95,13.5,2.5999994,0.43458334,0.40591666,0.44299993,0.43462336,16.56875,1.3387913,88.4739,0.6475425,15.187024,0.0,13.493999
2023-06-06,24.179167,31.55,17.5,0.0,0.35229167,0.355625,0.41133335,0.39550176,24.620834,4.389733,57.582516,3.031394,18.117912,0.0,10.8955765,15.293919,21.0835,10.683499,0.0,0.31195834,0.33991662,0.38125002,0.36771962,15.596001,2.945462,65.96394,1.4463376,11.285988,0.0,14.512064,15.991666,22.0,10.6,0.0,0.44141662,0.41345826,0.44225,0.4361454,16.016666,2.2434025,82.422226,1.1165135,13.814626,0.0,17.298738
2023-06-07,24.889582,31.05,19.55,0.0,0.349125,0.35545835,0.40912497,0.3936551,24.935417,4.1177897,64.33527,2.6282208,19.77257,0.0,10.587918,15.373082,22.3335,9.5835,0.0,0.30337504,0.33791658,0.3799584,0.36576876,15.412666,2.8519473,64.70014,1.626591,11.186344,0.0,10.594036,17.589582,21.95,14.75,0.0,0.4254583,0.41354167,0.44058326,0.43384588,17.137499,2.3174775,76.38048,1.0622765,14.733897,0.0,17.10284
2023-06-08,25.114584,31.5,20.4,0.1,0.345875,0.3552501,0.40766677,0.39233384,25.329165,4.25242,62.106762,2.8095818,19.615522,0.0,12.144331,16.016834,22.733501,9.2335,0.0,0.29258332,0.33379173,0.37783328,0.36261705,15.587668,3.111033,63.90245,1.7323954,11.600688,0.0,12.904882,18.216667,22.8,14.45,0.0,0.41200003,0.41141677,0.43962505,0.43176746,17.322916,2.656673,71.80945,1.2027776,14.7773485,0.0,20.46941
2023-06-09,25.110418,31.95,19.7,0.0,0.34508333,0.3585416,0.40887496,0.39383963,25.170832,4.350493,62.502777,2.9782104,19.638454,0.0,10.853866,18.498087,24.133501,14.7835,0.0,0.28070828,0.32825002,0.37549993,0.35894206,17.231415,3.7047052,53.473953,1.9399922,12.686421,0.0,16.766108,18.635418,23.15,15.45,0.0,0.3970417,0.4065,0.43762502,0.4282479,18.091665,3.08139,69.57555,1.2519175,14.894237,0.0,22.127556
2023-06-10,25.347916,32.05,19.7,0.0,0.3425,0.3588333,0.40912506,0.39389995,25.44375,4.315025,62.81998,2.8549206,19.944971,0.0,10.383987,19.202253,25.6835,12.8835,0.0,0.26933333,0.32270834,0.3734584,0.35551205,17.53975,3.7285705,52.269093,2.216498,13.061555,0.0,17.84816,18.485418,23.5,12.95,17.7,0.41125,0.40495828,0.43629155,0.42795882,18.097918,2.5047038,76.30757,1.1846877,15.588448,0.0,24.967497
2023-06-11,25.804163,32.4,20.25,0.0,0.34008333,0.3585416,0.40791667,0.3927996,25.595835,4.1475253,66.304214,2.7534614,20.871077,0.0,9.605998,21.1085,26.3335,17.0835,0.0,0.26183328,0.31933329,0.37137493,0.35277832,19.758501,4.3423505,44.938198,2.4032464,13.807064,0.0,24.569836,9.260417,12.05,5.6,36.500004,0.5014583,0.50045836,0.443125,0.4592484,12.216667,1.0601448,84.56952,0.3992455,7.670862,0.0,23.358425
2023-06-12,26.066666,32.55,20.8,0.8,0.35641667,0.35854164,0.40679166,0.39313293,25.822916,3.968138,68.26472,2.7412078,21.401999,0.0,9.726665,16.066835,17.983501,14.6335,19.3,0.34445834,0.31800002,0.36937502,0.35684213,16.581417,0.8463542,84.60673,0.8811909,14.253936,0.0,13.397612,5.05625,8.95,2.4,0.0,0.4832083,0.4893333,0.44574988,0.45752466,8.633332,1.5593574,74.486595,0.5333884,2.6850386,0.0,15.328561
2023-06-13,20.902084,27.95,15.0,0.2,0.4356667,0.36629167,0.40754166,0.40084794,22.75625,2.9240654,75.28579,1.7435644,17.722944,0.0,17.462784,12.375165,14.7835,10.8835,67.899994,0.49724996,0.40379167,0.36924997,0.38546374,13.537667,0.3641675,98.6386,0.032199025,12.184807,0.0,17.22742,5.2875,7.8,1.95,0.0,0.47599995,0.4827917,0.44795838,0.4572363,7.3458323,0.7906205,82.66215,0.28179032,3.6429167,0.0,17.826363
2023-06-14,16.456251,22.3,12.85,0.1,0.42379165,0.3882501,0.4185001,0.412518,19.15417,3.0891702,71.59485,1.140149,13.08833,0.0,12.904882,11.868916,13.833499,10.433499,47.799995,0.509875,0.508375,0.38375,0.41875002,12.2960005,0.4440526,98.77354,0.047320962,11.690196,0.0,13.246826,8.258332,9.75,6.1,9.3,0.49008334,0.48508334,0.45041665,0.46047333,8.845834,0.3391093,96.10403,0.073203206,7.8020663,0.0,22.90743
2023-06-15,18.287498,26.35,12.15,0.0,0.4115,0.3853334,0.40958333,0.40462506,19.3875,3.528747,72.64514,1.5888994,14.853104,0.0,12.768586,9.498082,10.9835,7.7834997,10.000002,0.50450003,0.5074583,0.41758332,0.44254124,10.798083,0.6910865,93.17844,0.25197268,8.743542,0.0,16.981165,11.016667,12.05,9.85,60.7,0.5086667,0.51770836,0.48941663,0.49670544,11.022916,0.26929432,99.010994,0.027585387,10.858682,0.0,24.75638
2023-06-16,21.347916,28.85,14.75,0.0,0.40020832,0.38529167,0.4083333,0.40292585,21.320833,3.7550576,74.70283,1.9710995,17.907534,0.0,12.864649,8.568916,11.433499,5.6335,0.4,0.48612508,0.49220836,0.4242916,0.44288257,10.0085,1.0741141,87.52069,0.36853576,7.2432804,0.0,10.086427,11.09375,13.5,8.7,14.799999,0.50529164,0.5077916,0.51595837,0.5134967,11.614585,0.85707504,92.66326,0.33586514,10.261507,0.0,18.089775
2023-06-17,22.635416,29.4,17.05,0.0,0.38595834,0.37879166,0.40687504,0.39951333,22.931246,3.9723287,70.05855,2.1243315,18.5198,0.0,11.183201,10.393916,15.2835,6.2834997,0.0,0.47308338,0.48000002,0.42695844,0.44132578,10.866832,1.9864113,79.17749,0.7530504,8.137835,0.0,11.609651,9.329167,12.15,7.3,0.1,0.48575005,0.49341667,0.51000005,0.5048201,10.581251,1.1640831,84.41059,0.52867526,7.685387,0.0,12.0694
2023-06-18,22.768751,30.15,16.9,0.0,0.37449995,0.3740001,0.40575004,0.39689496,23.122915,4.127295,67.14592,2.5688639,18.177687,0.0,11.928989,9.721,15.6335,5.4335003,0.0,0.46079162,0.4702084,0.4280001,0.43915918,10.61475,2.1636965,80.55414,0.6750423,7.6397705,0.0,11.885453,8.664582,12.65,5.65,0.0,0.4732084,0.4828333,0.5057916,0.49868962,10.241668,1.3928665,82.01838,0.59455127,6.7839465,0.0,10.739833
2023-06-19,23.422918,31.3,17.15,0.0,0.35999998,0.36574996,0.4047501,0.39342758,23.464584,4.5519586,60.161526,2.9608867,17.696543,0.0,10.931203,10.5043335,17.2835,5.4335003,0.0,0.44841668,0.46150002,0.42812502,0.4365542,10.9730835,2.2478056,80.29853,0.8376068,8.345807,0.0,11.983188,9.700001,17.3,4.1,0.0,0.4651667,0.47358325,0.5017917,0.49330413,10.006249,1.756896,82.50323,0.7931527,7.7831607,0.0,11.384198
2023-06-20,24.47083,32.25,18.6,0.0,0.3490833,0.3580416,0.402625,0.3895146,24.381248,4.718718,56.384327,3.2849474,18.115896,0.0,12.074766,12.187665,20.0835,6.4834995,0.0,0.44325003,0.4580834,0.42908326,0.43616506,11.91475,2.372255,80.1621,1.1401337,9.909831,0.0,12.181624,13.10625,18.15,8.2,0.0,0.45933333,0.4661667,0.49829164,0.4888183,12.287498,1.8601454,78.97839,0.843176,10.715839,0.0,13.797912
2023-06-21,24.458334,32.2,18.5,0.0,0.34258333,0.35304162,0.39958325,0.38581955,24.456251,4.9460464,53.136658,3.4517934,17.552961,0.0,13.441071,14.862667,20.9335,7.7834997,0.0,0.42674994,0.44704172,0.42850006,0.43227124,13.179334,2.534115,70.99692,1.1699424,11.434434,0.0,16.595179,13.881249,16.45,10.8,10.500001,0.4832083,0.47512498,0.49483335,0.48988083,12.818751,0.8810433,84.93903,0.47319853,12.193185,0.0,22.963936
2023-06-22,23.945833,31.25,17.5,0.0,0.3411667,0.35595825,0.3997917,0.38648283,23.910416,4.1772857,59.277176,2.87342,18.160093,0.0,11.298495,16.531418,21.1835,12.3835,0.1,0.4089583,0.4367083,0.4275,0.4281359,15.341832,2.3472378,70.23514,1.1819475,12.995423,0.0,14.113653,15.062499,18.4,12.95,1.7,0.49629167,0.5071666,0.5019999,0.5026854,14.708332,1.1341435,92.927246,0.53400207,14.20725,0.0,22.608458
2023-06-23,24.379168,31.65,18.55,0.0,0.33891663,0.3582083,0.4000833,0.38700792,24.491663,4.2192845,61.07049,3.0315444,18.748194,0.0,10.630672,16.502253,21.733501,12.4835,0.0,0.4029167,0.4301666,0.42675003,0.42579925,15.179334,2.2173035,70.34626,1.2531418,12.985416,0.0,11.525623,16.781252,19.7,14.7,16.400002,0.49899998,0.51004165,0.5069167,0.50701886,15.55,1.106787,92.08118,0.44178605,15.82311,0.0,22.782625
2023-06-24,24.872915,31.4,19.35,0.0,0.3364167,0.3578749,0.39799988,0.385263,24.633331,4.287655,59.46487,2.8684888,19.006811,0.0,11.165805,16.816835,22.633501,11.433499,0.0,0.38624993,0.41616675,0.42379162,0.4195625,15.750167,2.9618971,68.043755,1.5129089,12.919617,0.0,13.324863,19.195833,23.5,16.1,0.0,0.48675,0.50062495,0.5069582,0.50421375,17.51042,2.2684793,82.290245,0.9083235,16.967924,0.0,19.995398
2023-06-25,24.062498,30.9,19.55,0.0,0.33329168,0.35812497,0.39958343,0.38623667,24.435415,3.9200125,58.84131,2.8788183,18.201773,0.0,10.805999,16.848085,23.0335,11.1335,0.0,0.3669583,0.40237498,0.42133322,0.41354582,16.087666,2.8755794,66.99918,1.6357877,12.854117,0.0,10.464797,18.866665,21.05,17.0,4.1,0.48279166,0.4881667,0.5039168,0.49913046,17.979166,1.8393457,80.712616,0.6994659,16.525675,0.0,21.261345
2023-06-26,23.789583,31.1,18.2,0.0,0.33199996,0.35925004,0.40016666,0.38680243,23.970833,4.567422,57.34441,3.0155566,17.667395,0.0,11.013882,15.396003,22.5335,9.2335,0.0,0.34825,0.3905833,0.41858336,0.40778005,15.243919,2.79451,69.592186,1.5450336,11.760861,0.0,9.779817,19.727085,23.6,16.6,0.0,0.46795842,0.474625,0.5012083,0.49329838,18.600002,2.5986187,76.58402,0.9875394,16.799612,0.0,21.42227
